# na	desig	ra	dec	redshift	Z	errZ	Y	errY	J	errJ	H	errH	K	errK	unW1mag	unW1err	unW1snr	unW2mag	unW2err	unW2snr	w3mpro	w3sig	w3snr	w4mpro	w4sig	w4snr
SDSS	J0034+3759	8.559792	37.9983333	5.63000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.7027626038	0.11290358007	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.4800281525	0.029007088393	36.9322433472	15.7302017212	0.0555579774082	19.0466690063	12.0349998474	-999999488.0	1.79999995232	9.10400009155	-999999488.0	-999999488.0
SDSS	J0056+2241	14.233499	22.6867111	5.48999977112	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.986328125	0.126034468412	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9355678558	0.0476901046932	22.2701454163	15.9953975677	0.0783037468791	13.3717088699	12.1850004196	-999999488.0	1.0	9.15499973297	-999999488.0	-999999488.0
SDSS	J0114+3238	18.729625	32.6378694	5.21999979019	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.9346351624	0.120942883193	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.8458709717	0.0409070178866	26.044670105	16.1805686951	0.084692671895	12.3262176514	12.4870004654	-999999488.0	1.0	9.01399993896	-999999488.0	0.800000011921
SDSS	J0120+2147	20.224708	21.7850555	5.42000007629	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.0850982666	0.127087473869	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.5474147797	0.0328915603459	32.5120735168	15.9175539017	0.0716363936663	14.6617193222	12.4659996033	-999999488.0	0.600000023842	9.26700019836	-999999488.0	-999999488.0
SDSS	J0157+3001	29.439375	30.0196333	5.63000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.9823493958	0.0518667772412	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.4420232773	0.0137344468385	78.5531692505	14.6581687927	0.0254765134305	42.1191215515	11.9379997253	-999999488.0	1.5	8.54500007629	-999999488.0	0.899999976158
SDSS	J1048+3339	162.153041	33.6632388	5.61000013351	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.7918071747	0.0975090488791	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.3077373505	0.0609364025295	17.3222084045	16.5624980927	0.117924451828	8.71609687805	12.2930002213	-999999488.0	0.600000023842	9.01000022888	-999999488.0	-999999488.0
SDSS	J1054+4637	163.522166	46.6250694	5.46999979019	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5081539154	0.084810860455	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.7036933899	0.0350981764495	30.4370040894	15.9489631653	0.0648264065385	16.253326416	12.1470003128	-999999488.0	1.60000002384	8.81499958038	0.360000014305	3.0
SDSS	J1218+1807	184.546624	18.1307055	5.30000019073	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.1364955902	0.134223729372	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.1901683807	0.0590071827173	17.9046096802	16.370929718	0.106365598738	9.71574687958	12.1210002899	-999999488.0	1.10000002384	8.66699981689	-999999488.0	0.800000011921
SDSS	J1236+4657	189.025208	46.9569805	5.55000019073	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.6131629944	0.083624728024	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.5065250397	0.0283476896584	37.8027954102	15.5386829376	0.0443792790174	23.9683418274	12.3190002441	0.338999986649	3.20000004768	9.09500026703	0.488999992609	2.20000004768
SDSS	J1314+5432	198.668374	54.5436694	5.51999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.708562851	0.0856893435121	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.5861530304	0.0276788063347	38.7284317017	15.6815738678	0.0457304865122	23.2455501556	12.4670000076	0.317000001669	3.40000009537	9.15499973297	0.448000013828	2.40000009537
SDSS	J1500+2816	225.153499	28.2675083	5.55000019073	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.18866539	0.0720176845789	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.4080963135	0.0245914086699	43.6528625488	15.6213321686	0.0443001314998	24.0120449066	12.3940000534	0.239999994636	4.5	8.95499992371	-999999488.0	1.20000004768
SDSS	J1614+0114	243.647333	1.245775	5.78000020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.0631694794	0.125046953559	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.8595581055	0.0415923446417	25.6074371338	16.1628913879	0.0852483808994	12.2426862717	12.5170001984	-999999488.0	-999999488.0	8.93000030518	-999999488.0	-999999488.0
SDSS	J1650+1617	252.676083	16.2893055	5.51999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5280056	0.0836708322167	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.1971111298	0.0230249594897	46.6566047668	15.41755867	0.0423577800393	25.1357288361	11.8620004654	-999999488.0	1.79999995232	9.08899974823	-999999488.0	-999999488.0
SDSS	J2317+2244	349.409375	22.7360083	5.5	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.9766578674	0.0547657757998	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.1251220703	0.0219666380435	48.9282112122	15.3624534607	0.0415178537369	25.6542892456	12.501999855	0.532000005245	2.0	8.70600032806	-999999488.0	0.5
VDES	J0216-5226	34.161875	-52.4390556	6.40999984741	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.2237873077	0.256945312023	-999999500.0	-999999500.0	20.6358222961	0.300385206938	17.559589386	0.0583336278796	18.1170120239	16.8949642181	0.11959373951	8.58771705627	12.8900003433	-999999488.0	-999999488.0	8.71599960327	-999999488.0	1.39999997616
VDES	J0246-5219	41.7329167	-52.3305278	6.86999988556	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.203207016	0.135045588017	-999999500.0	-999999500.0	20.4329433441	0.166970640421	17.4638061523	0.0531817451119	19.9196414948	16.9382171631	0.124133691192	8.25603199005	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
VDES	J0252-0503	43.0693333	-5.0588333	7.01999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.4108085632	0.0741360709071	14.1508779526	16.9059181213	0.177119225264	5.64356327057	12.5389995575	-999999488.0	0.20000000298	9.02000045776	-999999488.0	0.300000011921
VDES	J0319-1008	49.9235833	-10.1461111	6.82999992371	-999999500.0	-999999500.0	21.1372661591	0.276262789965	20.8793773651	0.295126885176	-999999500.0	-999999500.0	20.3207569122	0.305867671967	17.1023406982	0.0506654158235	20.9334220886	16.0957221985	0.0787672773004	13.2901420593	12.1239995956	-999999488.0	0.899999976158	8.89999961853	-999999488.0	-999999488.0
IMS	J0850-0506	132.6173333	-5.1019167	5.35699987411	-999999500.0	-999999500.0	21.7884464426	0.0801673382521	22.3358394796	0.17236477533295108	-999999500.0	-999999500.0	21.7008971739	0.759521186352	17.4382133484	0.0760634765029	13.7799091339	16.3370990753	0.102552980185	10.0949487686	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
IMS	J1401+5143	210.4581667	51.7195278	5.17000007629	-999999500.0	-999999500.0	23.5546360016	0.327654033899	22.7629356384	0.231913745403	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
VDES	J2131-4359	322.792875	-43.9840278	6.44999980927	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.2668857574	0.179098635912	-999999500.0	-999999500.0	20.61951828	0.232446372509	18.0016307831	0.110805645585	9.30706596375	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
IMS	J2206+0201	331.6450417	2.02675	5.10099983215	-999999500.0	-999999500.0	22.1914539499	0.133123606443	22.1322559224	0.08147853923887523	21.6289787807	1.05093491077	21.4606018305	0.754028379917	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
IMS	J2210+0243	332.654125	2.7204722	5.20399999619	-999999500.0	-999999500.0	20.9315700531	0.0388809628785	20.859292984	0.0344071872532	20.4849681854	0.274460762739	20.363904953	0.248684823513	17.8121032715	0.102174885571	10.1340932846	-999999488.0	-999999488.0	-999999488.0	12.4020004272	-999999488.0	0.20000000298	8.85799980164	-999999488.0	-999999488.0
VDES	J2211-6320	332.7525	-63.3488333	6.88000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.2715702057	0.175587043166	-999999500.0	-999999500.0	21.0677394867	0.432773560286	18.207780838	0.122136242688	8.39891910553	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SUHAW	J1016+2541	154.157125	25.6921944444	5.63999986649	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.8008899689	0.0462704524398	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.7801971436	0.0183289386332	58.7374572754	15.0934314728	0.0353056713939	30.2551727295	12.3760004044	0.462000012398	2.40000009537	8.91199970245	-999999488.0	-999999488.0
PS1	J0052+4556	13.1810416667	45.9422305556	5.30999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.2909965515	0.0778546705842	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.4107875824	0.0272610969841	39.3293952942	15.642698288	0.0497908517718	21.3097457886	12.5150003433	0.356999993324	3.0	9.28800010681	-999999488.0	-999999488.0
PS1	J0332+1811	53.1540833333	18.1998	5.11999988556	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.3156642914	0.0716771483421	-999999500.0	-999999500.0	18.9344997406	0.0707209408283	16.3040657043	0.0294864811003	36.3237419128	15.7827453613	0.0672560334206	15.6484928131	11.9580001831	-999999488.0	1.20000004768	8.92700004578	0.519999980927	2.09999990463
PS1	J0511-0754	77.9780416667	-7.91230555556	5.13000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.589427948	0.0579044222832	-999999500.0	-999999500.0	19.2485942841	0.104788333178	16.3999500275	0.028589386493	37.47914505	15.6645679474	0.0539570339024	19.6263751984	11.8260002136	0.228000000119	4.80000019073	8.69099998474	0.365000009537	3.0
PS1	J0616-1338	94.1015833333	-13.6351111111	5.57999992371	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.4060230255	0.059039093554	-999999500.0	-999999500.0	19.0603084564	0.0913531705737	16.3438243866	0.0285500511527	37.5314750671	15.4179172516	0.0445017777383	23.9010124207	12.6379995346	0.528999984264	2.09999990463	8.96599960327	-999999488.0	0.10000000149
PS1	J0757-0002	119.44125	-0.0336361111111	5.53999996185	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.8741531372	0.141881361604	-999999500.0	-999999500.0	19.0707778931	0.140364453197	16.1143913269	0.0245130825788	43.7940063477	15.0918083191	0.0366664603353	29.1139755249	11.795999527	-999999488.0	1.89999997616	8.40699958801	-999999488.0	1.10000002384
PS1	J0817-1633	124.25275	-16.5581361111	5.05999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.0600719452	0.0355149842799	-999999500.0	-999999500.0	18.5532417297	0.0435600243509	15.8357429504	0.0183924399316	58.5332450867	15.264544487	0.0390288792551	27.3217468262	11.9510002136	0.24699999392	4.40000009537	8.24899959564	-999999488.0	1.89999997616
PS1	J1034-1233	158.653583333	-12.5618027778	5.51000022888	-999999500.0	-999999500.0	19.9276714325	0.0813845098019	20.0789051056	0.117015443742	19.5061893463	0.162751913071	19.5149707794	0.200539559126	16.8465423584	0.045468121767	23.3825836182	15.8671674728	0.0719338133931	14.5990638733	12.5200004578	-999999488.0	0.300000011921	8.48700046539	-999999488.0	1.20000004768
PS1	J1057-1758	164.365	-17.9754722222	5.34000015259	-999999500.0	-999999500.0	19.339258194	0.0327357128263	19.222536087	0.0430406853557	-999999500.0	-999999500.0	18.7819805145	0.0611438676715	16.2038192749	0.0259031243622	41.4172401428	15.2479763031	0.0414468422532	25.6990451813	11.9870004654	0.351000010967	3.09999990463	8.64200019836	-999999488.0	0.40000000596
PS1	J1121-0718	170.431875	-7.311025	5.71000003815	-999999500.0	-999999500.0	20.0779876709	0.16953253746	19.8978652954	0.166223600507	19.6828651428	0.233250796795	19.7207546234	0.202056482434	17.015039444	0.0528022125363	20.066362381	16.1455841064	0.0907337740064	11.4731388092	11.8000001907	-999999488.0	1.89999997616	8.99899959564	-999999488.0	-999999488.0
PS1	J1137-1049	174.397375	-10.8262611111	5.5	-999999500.0	-999999500.0	19.5751609802	0.0523482747376	19.5074272156	0.0471781753004	19.3963050842	0.0556500777602	19.0098304749	0.0766028538346	16.3829345703	0.032739110291	32.6658363342	15.5822181702	0.0626118853688	16.8455448151	12.2329998016	-999999488.0	0.899999976158	8.74600028992	-999999488.0	0.40000000596
PS1	J1310-0639	197.554625	-6.66432222222	5.05999994278	-999999500.0	-999999500.0	20.0482845306	0.0892901197076	20.037979126	0.0881194248796	19.5990943909	0.0849487930536	19.525352478	0.116407237947	16.4995727539	0.0346736572683	30.815662384	15.9678726196	0.0793555006385	13.1880102158	12.1120004654	0.365000009537	3.0	8.85900020599	0.470999985933	2.29999995232
PS1	J1313-2617	198.358583333	-26.2893972222	5.53999996185	-999999500.0	-999999500.0	19.2072086334	0.0444662943482	19.0978870392	0.0474722087383	-999999500.0	-999999500.0	18.6072387695	0.0644939392805	15.8514232635	0.0193653833121	55.5673599243	15.0196266174	0.0349870175123	30.5352840424	12.7510004044	0.508000016212	2.09999990463	8.8079996109	-999999488.0	1.0
PS1	J1427-0503	216.839833333	-5.06473333333	5.07999992371	-999999500.0	-999999500.0	18.8432922363	0.0341276787221	18.8434581757	0.0313147008419	18.5494937897	0.0480646938086	18.5854549408	0.0479186624289	15.9948177338	0.0218631327152	49.1623916626	15.4774169922	0.0513314045966	20.655418396	12.0360002518	0.263000011444	4.09999990463	8.34399986267	-999999488.0	1.89999997616
PS1	J1533-1810	233.499	-18.174225	5.03000020981	-999999500.0	-999999500.0	18.7647724152	0.0235821679235	18.613948822	0.0247492417693	-999999500.0	-999999500.0	18.1856708527	0.0309769269079	15.4552631378	0.0158975254744	67.7968978882	14.8079967499	0.031664699316	33.7909965515	11.2849998474	0.215000003576	5.0	8.16899967194	-999999488.0	1.39999997616
PS1	J2033+1218	308.293625	12.3143027778	5.11000013351	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.5574264526	0.0448947548866	-999999500.0	-999999500.0	-999999500.0	-999999500.0	15.4854393005	0.0136513719335	79.0345306396	14.9598493576	0.0300905518234	35.584602356	12.3369998932	0.505999982357	2.09999990463	8.86600017548	-999999488.0	-999999488.0
OGLE	J015531-752807	28.8792083	-75.4686111	5.09000015259	-999999500.0	-999999500.0	20.4162082672	0.140109732747	20.2922401428	0.177463561296	-999999500.0	-999999500.0	20.0998973846	0.271184176207	16.9145622253	0.0309796165675	34.5491638184	16.4022941589	0.0696478188038	15.0943012238	12.2620000839	0.223000004888	4.90000009537	9.29199981689	-999999488.0	-999999488.0
TN	J0924-2201	141.083	-22.028194	5.19000005722	-999999500.0	-999999500.0	-999999500.0	-999999500.0	22.3779087067	1.22701621056	-999999500.0	-999999500.0	21.7600021362	1.22770738602	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
XMM	J125329+30	193.372546	30.92761967	5.07999992371	-999999500.0	-999999500.0	22.4698104858	0.790094554424	22.561580658	1.1821603775	20.7459812164	0.462083280087	20.9572353363	0.442145615816	17.6340122223	0.0794506669044	13.1716375351	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J141912.03+53	214.800131	53.6775646	5.38000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.3034420013	0.0574071519077	-999999500.0	-999999500.0	20.8884487152	0.104814738035	18.5977325439	0.140260353684	7.25162696838	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
TGSS	J1530+1049	232.7079167	10.825306	5.71999979019	-999999500.0	-999999500.0	-999999488.0	-999999488.0	23.2413349152	1.26649153233	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J352.4034-15.337	352.403485	-15.33735	5.84000015259	-999999500.0	-999999500.0	20.9150123596	0.13008338213	20.8753147125	0.163047373295	-999999500.0	-999999500.0	20.6372833252	0.306023240089	17.7702674866	0.109789669514	9.39766407013	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J0046-2837	11.598542	-28.629817	5.98999977112	21.4118480682	0.0720777064562	21.2496318817	0.124750353396	20.8871479034	0.0785644948483	20.6129302979	0.11160440743	20.2228507996	0.110607534647	17.0634632111	0.0496605411172	21.3669567108	16.3961029053	0.104867979884	9.86141109467	12.3090000153	-999999488.0	0.699999988079	8.68700027466	-999999488.0	0.800000011921
VIK	J2318-3029	349.637942	-30.492603	6.14580011368	20.5469055176	0.0399150177836	20.5657577515	0.0762796998024	20.2029380798	0.0560834407806	19.9613246918	0.0596727244556	19.6792526245	0.0588284879923	16.7208805084	0.0401143692434	26.5691356659	16.1865844727	0.0934874266386	11.1208820343	12.2810001373	-999999488.0	0.899999976158	9.06799983978	-999999488.0	-999999488.0
HSC	1732+6531	263.1796583	65.5204139	6.59999990463	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.4939498901	0.0744949281216	14.0803527832	-999999488.0	-999999488.0	-999999488.0	13.4910001755	-999999488.0	0.300000011921	9.59000015259	-999999488.0	0.899999976158
