no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
576,222.872629,,25.501434,3.304760,08 39 41.45,+03 18 17.14,SDSS~J083941.44+031817.1,Q,17.8,20.4,24.13,21,18.88,18.6,18.58,0.83,0.04,0.02,0.02,0.03,4.234,2005AJ....130..367S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
577,167.643637,,37.536190,51.200800,08 39 46.22,+51 12 02.88,87GB~08361+5122,QRX,19.4,21.8,24.98,21.82,19.38,18.98,18.76,0.73,0.06,0.02,0.02,0.04,4.403,2001AJ....122..503A,2017A&A...597A..79P,1SXPS J083946.5+511200,NVSS J083946.2+511201,41.64,,,,37.35,,,,,36.9,,,,,,,,2017MNRAS.467..950C,
578,182.973839,,37.004834,39.003194,08 39 46.88,+39 00 11.5,DELS J083946.88+390011.5,Q,,,,,,,,,,,,,6.95,2018arXiv181011926W,2018arXiv181011926W,,,0.143*,,,,,,,,,,,,,,,,,,
579,225.826213,,24.068441,0.265058,08 39 55.36,+00 15 54.21,VIK~J0839+0015,Q,>23.2,>23.3,,,,,,,,,,,5.84,2015MNRAS.453.2259V,2015MNRAS.453.2259V,,,0.149*,,,,,,,,,,,,,,,,,,
580,161.097045,,37.270541,56.405617,08 40 35.10,+56 24 20.22,SDSS~J0840+5624,Q,22.4,22.6,22.81,25.34,22.55,22.04,23.01,0.38,0.59,0.23,0.47,0.8,5.8441,2006AJ....131.1203F,2010ApJ...714..699W,,,0.143*,,,,,,,,,,,,,,,,,,
581,217.194932,,28.412715,9.135968,08 40 45.40,+09 08 09.48,SDSS~J084045.40+090809.4,Q,20.5,22.5,23.18,22.51,20.46,19.58,19.28,0.28,0.11,0.03,0.03,0.05,4.531,2007AJ....134..102S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
582,180.758266,,37.410062,40.801881,08 40 51.23,+40 48 06.77,SDSS~J084051.22+404806.7,Q,20.2,22,24.14,21.71,20.01,19.36,19.21,0.88,0.07,0.03,0.03,0.05,4.429,2005AJ....130..367S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
583,207.221830,,32.243316,18.552219,08 41 04.98,+18 33 07.99,SDSS~J084104.98+183307.9,Q,20,21.9,24.25,21.88,19.97,19.99,20.09,0.59,0.05,0.03,0.03,0.11,4.22,2010AJ....139.2360S,2010AJ....139.2360S,,,0.174*,,,,,,,,,,,,,,,,,,
584,195.141412,,35.482002,29.084722,08 41 19.53,+29 05 05.00,SDSS~J08413+2905,Q,24.5,24.9,26.2,24.54,24.38,23.42,20.14,0.97,0.49,0.54,0.5,0.13,5.96,2006MNRAS.371..769G,2006MNRAS.371..769G,,,0.149*,,,,,,,,,,,,,,,,,,
585,202.577128,,33.701949,22.711862,08 41 21.25,+22 42 42.70,SDSS~J084121.24+224242.7,Q,21,23.2,23.53,23.21,21.03,19.88,19.71,0.84,0.19,0.04,0.03,0.06,4.54,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
586,177.296079,,37.847146,43.569469,08 42 03.03,+43 34 10.09,SDSS~J084203.02+433410.0,Q,20.7,22.5,23.23,22.51,20.7,20.01,19.81,0.58,0.11,0.03,0.03,0.07,4.45,2005AJ....130..367S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
587,214.105843,,30.150064,12.313389,08 42 29.23,+12 18 48.20,SDSS~J084229.23+121848.2,Q,24,0,24.77,24.45,24.16,23.28,19.68,0.78,0.28,0.56,0.39,0.07,6.08,2011ApJ...739...56D,2011ApJ...739...56D,,,0.144*,,,,,,,,,,,,,,,,,,
588,213.189665,,30.878798,13.331555,08 43 53.55,+13 19 53.60,SDSS~J084353.54+131953.5,Q,20.5,22.2,23.74,22.18,20.46,20.17,19.73,0.49,0.08,0.03,0.04,0.07,4.075,2010AJ....139.2360S,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
589,228.114174,,24.069978,-1.537917,08 44 08.61,-01 32 16.5,J0844-0132,Q,,,,,,,,,,,,,6.18,2018MNRAS.478.1649C,2018MNRAS.478.1649C,,,0.147*,,,,,,,,,,,,,,,,,,
590,227.548577,,24.486876,-0.881833,08 44 31.60,-00 52 54.6,J0844-0052,Q,++,++,,,,,,,,,,,6.25,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.143*,,,,,,,,,,,,,,,,,,
591,158.010819,,37.487085,58.807086,08 44 38.04,+58 48 25.51,SDSS~J084438.04+584825.5,Q,21.3,23.4,22.7,23.44,21.34,20.02,19.9,0.34,0.25,0.07,0.03,0.11,4.66,2010AJ....139.2360S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
592,221.582664,,27.585205,5.307704,08 44 51.72,+05 18 27.73,SDSS~J084451.72+051827.7,Q,20.2,22.3,25.6,22.52,20.32,19.67,19.43,0.77,0.09,0.02,0.02,0.05,4.465,2005AJ....130..367S,2010AJ....139.2360S,,,0.143*,,,,,,,,,,,,,,,,,,
593,181.461122,,38.199421,40.324570,08 45 16.23,+40 19 28.45,SDSS~J084516.23+401928.4,Q,21.8,23.7,24.68,23.72,21.83,20.46,20.59,0.82,0.3,0.08,0.04,0.17,4.68,2017A&A...597A..79P,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
594,220.816317,,28.075542,6.135728,08 45 20.35,+06 08 08.62,SDSS~J084520.35+060808.6,Q,20,21.4,24.97,21.89,20.18,19.72,19.59,0.9,0.07,0.03,0.03,0.09,4.188,2005AJ....130..367S,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
595,203.617898,,34.528236,22.155684,08 45 55.53,+22 09 20.46,SDSS~J084555.52+220920.4,Q,20.4,22.2,25.62,22.2,20.41,20.12,20.06,0.72,0.09,0.03,0.04,0.12,4.28,2007AJ....134..102S,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
596,192.187697,,37.052037,31.757873,08 45 56.42,+31 45 28.34,SDSS~J084556.42+314528.3,Q,21,23,25.16,22.96,20.96,20.16,20.44,0.87,0.18,0.05,0.04,0.14,4.46,2007AJ....134..102S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
597,219.055975,,29.180020,8.014366,08 46 27.84,+08 00 51.72,SDSS~J084627.84+080051.7,Q,21.4,24,24.7,23.98,21.43,19.97,19.65,0.77,0.38,0.06,0.03,0.06,5,2007AJ....134..102S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
598,201.312826,,35.280876,24.185659,08 46 31.53,+24 11 08.37,SDSS~J084631.52+241108.3,Q,20.9,23.7,24.54,23.72,20.86,19.22,19.32,0.69,0.24,0.03,0.02,0.04,4.731,2007AJ....134..102S,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
599,171.690325,,38.726607,47.986153,08 46 34.24,+47 59 10.15,SDSS~J084634.23+475910.1,Q,20,21.6,24.4,21.64,20.01,19.69,19.66,0.95,0.06,0.03,0.03,0.07,4.315,2017A&A...597A..79P,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
600,201.692375,,35.373824,23.917336,08 47 18.93,+23 55 02.41,SDSS~J084718.93+235502.4,Q,20.4,22.3,25.43,22.28,20.42,20.11,20,0.6,0.08,0.03,0.03,0.07,4.01,2007AJ....134..102S,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
601,188.950037,,37.985357,34.454167,08 48 02.80,+34 27 15.00,SDSS~J08480+3427,Q,22.6,25,25.51,25.02,22.65,20.87,20.74,0.72,0.6,0.15,0.05,0.16,4.73,2005AJ....130...13C,2005AJ....130...13C,,,0.147*,,,,,,,,,,,,,,,,,,
602,227.450384,,25.603020,-0.238323,08 48 11.52,-00 14 17.96,SDSS~J084811.52-001417.9,Q,18.7,20.5,23.12,20.72,19.25,19,18.95,0.34,0.03,0.01,0.02,0.04,4.124,2005AJ....130..367S,2010AJ....139.2360S,,,0.152*,,,,,,,,,,,,,,,,,,
603,208.224368,,34.043836,18.408800,08 49 26.37,+18 24 31.68,SDSS~J084926.36+182431.6,Q,20.1,20.8,26.22,22.17,20.68,20.49,20.32,0.31,0.08,0.03,0.04,0.12,4.056,2017A&A...597A..79P,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
604,231.598191,,23.949991,-4.313778,08 50 23.81,-04 18 49.60,IMS~J085024-041850,Q,,,,,,,,,,,,,4.799,2019ApJ...870...86K,2019ApJ...870...86K,,,0.148*,,,,,,,,,,,,,,,,,,
605,232.335636,,23.542740,-5.101917,08 50 28.16,-05 06 06.90,IMS~J085028-050607,Q,,,,,,,,,,,,,5.357,2019ApJ...870...86K,2019ApJ...870...86K,,,-1,0,,,,,,,,,,,,,,,,,
606,187.217494,,38.709282,35.907961,08 50 31.58,+35 54 28.66,SDSS~J085031.57+355428.6,Q,20.2,21.9,23.61,21.9,20.16,19.85,19.53,0.63,0.06,0.02,0.03,0.06,4.05,2005AJ....130..367S,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
607,191.172822,,38.258777,32.779983,08 50 48.25,+32 46 47.94,SDSS~J0850+3246,Q,25.34,25.56,25.72,25.26,24.91,23.8,20.64,0.61,0.59,0.61,0.58,0.16,5.87,2015AJ....149..188J,2015AJ....149..188J,,,0.106*,,,,,,,,,,,,,,,,,,
608,212.876549,,32.927646,14.393823,08 51 11.60,+14 23 37.76,SDSS~J085111.59+142337.7,QR,20.4,22.1,24.84,22.11,20.44,19.77,19.41,0.65,0.07,0.03,0.03,0.06,4.185,2010AJ....139.2360S,2017A&A...597A..79P,,FIRST J085111.5+142337,16.2,,,,,,,,,,,,,,,,,,"EVN proposal code:EG095,E17C009"
609,202.511559,,36.224895,23.535824,08 51 43.73,+23 32 08.97,SDSS~J085143.72+233208.9,Q,20.4,22.7,23.35,22.69,20.44,19.55,19.29,0.52,0.14,0.03,0.02,0.06,4.484,2007AJ....134..102S,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
610,225.670462,,27.584085,2.132210,08 51 51.26,+02 07 55.96,SDSS~J085151.26+020755.9,Q,19.5,22.2,23.62,22.05,19.52,19.35,19.21,0.7,0.1,0.02,0.02,0.05,4.278,2017A&A...597A..79P,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
611,163.898397,,39.192875,53.996917,08 52 10.88,+53 59 48.90,SDSS~J085210.88+535948.8,Q,20.2,22.4,23.68,22.37,20.24,19.79,19.29,0.57,0.1,0.03,0.03,0.05,4.214,2017A&A...597A..79P,2017A&A...597A..79P,,,0.162*,,,,,,,,,,,,,,,,,,
612,232.745070,,23.876999,-5.237056,08 52 24.73,-05 14 13.40,IMS~J085225-051413,Q,,,,,,,,,,,,,4.819,2019ApJ...870...86K,2019ApJ...870...86K,,,0.151*,,,,,,,,,,,,,,,,,,
613,168.069320,,39.554980,50.752999,08 52 27.28,+50 45 10.80,PSS~J0852+5045,Q,18.3,20.7,24.24,20.47,18.91,18.64,18.55,0.8,0.03,0.02,0.03,0.04,4.207,2001ASPC..225...52D,2010AJ....139.2360S,,,0.131*,,,,,,,,,,,,,,,,,,
614,221.921725,,29.612020,5.993053,08 52 37.31,+05 59 34.99,SDSS~J085237.31+055934.9,Q,20.9,23.1,23.31,23.14,20.9,19.91,19.6,0.52,0.2,0.04,0.03,0.11,4.163,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
615,209.168983,,34.707361,17.917450,08 53 13.23,+17 55 02.82,SDSS~J085313.22+175502.8,QX,20.9,22.4,23.98,22.39,20.94,20.8,20.54,0.69,0.09,0.05,0.05,0.12,4.068,2014A&A...563A..54P,2017A&A...597A..79P,3XMM J085313.2+175503,,0.146*,,,,,,,,,,,,,,,,,,
616,232.616880,,24.243243,-4.940444,08 53 23.68,-04 56 25.60,IMS~J085324-045626,Q,,,,,,,,,,,,,4.832,2019ApJ...870...86K,2019ApJ...870...86K,,,0.148*,,,,,,,,,,,,,,,,,,
617,182.658293,,39.709873,39.530231,08 53 32.78,+39 31 48.83,SDSS~J085332.78+393148.8,QR,20.4,21.6,23.98,21.66,20.67,20.16,19.97,0.61,0.05,0.03,0.03,0.07,4.19,2005AJ....130..367S,2017A&A...597A..79P,,FIRST J085332.7+393149,2.44,,,,,,,,,,,,,,,,,,
618,226.414973,,27.770183,1.653056,08 53 48.84,+01 39 11.0,J0853+0139,Q,++,++,,,,,,,,,,,6.01,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.140*,,,,,,,,,,,,,,,,,,
619,210.098646,,34.630886,17.177196,08 54 05.11,+17 10 37.90,SDSS~J085405.10+171037.9,QX,19.2,20.8,24.71,21.4,19.51,18.99,18.86,0.82,0.04,0.02,0.01,0.03,4.434,2017A&A...597A..79P,2017A&A...597A..79P,2RXP J085404.7+171029,,0.135*,,,,,,,,,,,,,,,,,,
620,209.913523,,34.692122,17.341311,08 54 05.44,+17 20 28.72,SDSS~J085405.43+172028.7,Q,19.5,20.9,24.31,21.09,19.77,19.5,19.41,0.81,0.03,0.02,0.03,0.06,4.065,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
621,227.438160,,27.440577,0.703796,08 54 30.18,+00 42 13.66,SDSS~J085430.17+004213.6,Q,19.9,21.9,24.43,21.91,20.26,20,19.81,0.72,0.07,0.03,0.03,0.09,4.079,2005AJ....130..367S,2017A&A...597A..79P,,,0.156*,,,,,,,,,,,,,,,,,,
622,205.804717,,36.029562,20.947455,08 54 30.37,+20 56 50.84,SDSS~J085430.37+205650.8,Q,22.1,25,25.21,25.03,22.06,19.42,19.43,0.58,0.46,0.1,0.03,0.06,5.17,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
623,219.910245,,31.386981,8.347586,08 55 46.24,+08 20 51.31,SDSS~J085546.23+082051.3,Q,20,21.5,26.08,21.52,19.96,19.36,19.24,0.95,0.05,0.02,0.02,0.05,4.3,2017A&A...597A..79P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
624,182.544800,,40.213149,39.656684,08 56 06.90,+39 39 24.06,SDSS~J085606.89+393924.0,Q,19.7,21.2,23.56,21.35,19.69,19.38,19.31,0.39,0.04,0.03,0.02,0.06,4.136,2005AJ....130..367S,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
625,218.864208,,32.012815,9.423237,08 56 25.92,+09 25 23.65,SDSS~J085625.92+092523.6,Q,20.6,22.8,24.91,22.78,20.57,20.08,19.95,0.62,0.13,0.03,0.04,0.07,4.33,2007AJ....134..102S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
626,165.248554,,39.980585,52.868396,08 56 34.93,+52 52 06.23,SDSS~J085634.92+525206.2,Q,22,24.6,25.45,24.6,22.01,20.3,20.01,0.64,0.48,0.11,0.04,0.09,4.8,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
627,218.118621,,32.374187,10.148738,08 56 37.70,+10 08 55.46,SDSS~J085637.69+100855.4,Q,19.7,20.7,24.45,23.04,20.4,19.36,19.24,0.72,0.16,0.03,0.02,0.04,4.544,2017A&A...597A..79P,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
628,183.147615,,40.300477,39.204766,08 56 45.00,+39 12 17.16,SDSS~J085644.99+391217.1,Q,21,22.7,24.56,22.74,21.02,20.7,20.68,0.7,0.11,0.04,0.04,0.12,4.254,2017A&A...597A..79P,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
629,209.761989,,35.455447,17.733539,08 56 53.19,+17 44 00.74,SDSS~J085653.19+174400.7,Q,18.6,22,22.92,21.23,19.64,19.57,19.47,0.33,0.04,0.02,0.03,0.06,4.187,2010AJ....139.2360S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
630,206.834615,,36.331733,20.261606,08 56 53.58,+20 15 41.78,SDSS~J085653.58+201541.7,Q,18.5,21,24.72,21.4,20.01,19.85,19.45,0.75,0.05,0.03,0.05,0.07,4.09,2010AJ....139.2360S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
631,192.246966,,39.461674,32.175551,08 57 07.94,+32 10 31.98,SDSS~J085707.94+321031.9,Q,20.2,23.9,23.33,23.92,20.24,18.74,18.77,0.46,0.34,0.03,0.02,0.04,4.799,2007AJ....134..102S,2017A&A...597A..79P,,,0.129*,,,,,,,,,,,,,,,,,,
632,227.662105,,28.234865,0.936861,08 57 38.53,+00 56 12.7,J0857+0056,Q,++,++,,,,,,,,,,,6.35,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.149*,,,,,,,,,,,,,,,,,,
633,228.643046,,27.888188,0.015861,08 58 13.51,+00 00 57.1,J0858+0000,Q,,,,,,,,,,,,,5.99,2018MNRAS.478.1649C,2018MNRAS.478.1649C,,,0.153*,,,,,,,,,,,,,,,,,,
634,169.056581,,40.554206,49.919256,08 58 18.90,+49 55 09.32,SDSS~J085818.89+495509.3,Q,20.9,22,24.88,22.02,20.86,20.57,20.73,0.97,0.07,0.05,0.06,0.22,4.013,2017A&A...597A..79P,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
635,228.417670,,28.268563,0.382194,08 59 07.19,+00 22 55.90,HSC~J0859+0022,Q,>23.2,17.71,,,,,,,,,,,6.39,2016ApJ...828...26M,2016ApJ...828...26M,,,0.157*,,,,,,,,,,,,,,,,,,
636,150.222418,,37.824767,64.739413,08 59 09.62,+64 44 21.89,SDSS~J085909.61+644421.8,Q,20.9,22.5,25.43,22.52,20.94,20.65,20.48,0.71,0.11,0.05,0.05,0.11,4.051,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
637,200.968155,,38.436339,25.338774,08 59 31.29,+25 20 19.59,SDSS~J085931.29+252019.5,Q,21.7,24.3,22.92,24.26,21.74,19.94,20.08,0.33,0.39,0.07,0.03,0.07,4.78,2007AJ....134..102S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
638,218.335005,,33.099479,10.300250,08 59 36.28,+10 18 00.90,SDSS~J085936.27+101800.9,QR,21,23,25.75,22.95,21,20.72,20.33,0.84,0.16,0.04,0.04,0.11,4.324,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J085936.3+101800,8.42,,,,,,,,,,,,,,,,,,
639,176.167057,,41.042994,44.521103,08 59 42.62,+44 31 15.97,J085942.62+443115.97,Q,19.67,0,26.42,21.74,19.72,18.7,18.67,1.01,0.06,0.02,0.03,0.04,4.57,2016ApJ...819...24W,2016ApJ...819...24W,,,0.13*,,,,,,,,,,,,,,,,,,
640,178.166605,,41.181092,43.014913,09 00 29.54,+43 00 53.69,SDSS~J090029.54+430053.6,Q,20.4,23.1,25.32,22.68,20.34,19.96,19.76,0.9,0.17,0.03,0.03,0.09,4.402,2005AJ....130..367S,2010AJ....139.2360S,,,0.143*,,,,,,,,,,,,,,,,,,
641,198.055585,,39.365385,27.766111,09 00 59.53,+27 45 58.00,SDSS~J09009+2745,Q,22.4,25.2,25.08,26.37,22.53,20.56,20.38,0.86,0.36,0.17,0.05,0.14,4.96,2005AJ....130...13C,2005AJ....130...13C,,,0.138*,,,,,,,,,,,,,,,,,,
642,172.302704,,41.174557,47.426723,09 01 00.61,+47 25 36.20,SDSS~J090100.61+472536.2,Q,20.7,22.7,24.37,22.68,20.66,19.52,19.38,0.91,0.14,0.04,0.03,0.06,4.6,2005AJ....130..367S,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
643,196.262254,,39.710421,29.191272,09 01 06.43,+29 11 28.58,SDSS~J090106.43+291128.5,Q,20.1,22.8,25.05,22.81,20.09,19.8,19.31,0.66,0.14,0.03,0.05,0.05,4.01,2007AJ....134..102S,2017A&A...597A..79P,,,0.239*,,,,,,,,,,,,,,,,,,
644,174.735044,,41.284061,45.594459,09 01 11.36,+45 35 40.05,SDSS~J090111.36+453540.0,Q,20.3,21.7,24.57,21.65,20.31,20.28,20.42,1.1,0.07,0.04,0.04,0.15,4.038,2005AJ....130..367S,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
645,211.962867,,35.946395,16.251897,09 01 32.65,+16 15 06.83,PSO~J135.3860+16.2518,QR,>23.2,>23.3,,,,,,,,,,,5.63,2015ApJ...805L...8B,2015ApJ...805L...8B,,,3.99,,,,,,,,,,,,,,,,,,
646,192.795632,,40.348355,31.919003,09 01 36.19,+31 55 08.41,SDSS~J090136.19+315508.4,Q,21.2,23.1,24.53,23.1,21.19,19.99,19.83,0.87,0.17,0.05,0.03,0.06,4.585,2017A&A...597A..79P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
647,154.506197,,39.120387,61.158807,09 01 58.85,+61 09 31.70,SDSS~J090158.85+610931.7,Q,19.7,22.1,24.18,22.12,19.68,19.27,19.06,0.95,0.08,0.02,0.03,0.06,4.085,2010AJ....139.2360S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
648,177.703283,,41.563779,43.365114,09 02 34.76,+43 21 54.41,SDSS~J090234.76+432154.4,Q,20.1,21.7,24.62,21.68,20.09,19.75,19.9,1.02,0.06,0.03,0.03,0.11,4.196,2005AJ....130..367S,2010AJ....139.2360S,,,0.13*,,,,,,,,,,,,,,,,,,
649,229.664915,,28.650696,-0.357200,09 02 42.08,-00 21 25.92,SDSS~J090242.07-002125.9,Q,20.5,22.8,23.79,22.75,20.52,20.15,19.9,0.42,0.13,0.03,0.03,0.08,4.433,2005AJ....130..367S,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
650,220.294599,,33.158549,8.854423,09 02 45.76,+08 51 15.92,SDSS~J090245.76+085115.9,Q,21.6,24.3,24.38,25.19,21.76,20.14,19.91,0.72,0.56,0.08,0.03,0.07,5.215,2007AJ....134..102S,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
651,227.459179,,29.869098,1.919694,09 02 54.87,+01 55 10.9,J0902+0155,Q,++,++,,,,,,,,,,,6.01,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.151*,,,,,,,,,,,,,,,,,,
652,210.049374,,36.929722,18.044051,09 03 01.33,+18 02 38.58,SDSS~J090301.33+180238.5,Q,20.7,22.1,24.41,22.1,20.66,20.62,20.73,0.83,0.07,0.04,0.04,0.14,4.081,2014A&A...563A..54P,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
653,227.237036,,30.077631,2.191194,09 03 14.68,+02 11 28.3,J0903+0211,Q,++,++,,,,,,,,,,,5.92,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.140*,,,,,,,,,,,,,,,,,,
654,169.206589,,41.390214,49.729218,09 03 24.68,+49 43 45.18,SDSS~J090324.68+494345.1,Q,19.9,21.6,24.75,21.61,19.88,19.72,19.71,1.28,0.08,0.05,0.05,0.1,4.24,2017A&A...597A..79P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
655,242.075562,,21.209152,-13.833686,09 03 28.91,-13 50 01.27,PSO~J135.8704-13.8336,Q,>23.2,>23.3,,,,,,,,,,,5.91,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
656,204.171975,,38.643559,22.992672,09 03 29.21,+22 59 33.62,SDSS~J090329.21+225933.6,Q,19.5,21.1,25.61,21.79,20,19.61,19.79,0.67,0.07,0.04,0.04,0.13,4.311,2010AJ....139.2360S,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
657,192.595093,,40.960417,32.173859,09 04 19.54,+32 10 25.89,SDSS~J090419.53+321025.8,Q,20.7,22.6,24.1,22.59,20.67,19.97,19.66,0.74,0.1,0.03,0.03,0.06,4.415,2017A&A...597A..79P,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
658,218.745612,,34.248916,10.492361,09 04 25.10,+10 29 32.50,SDSS~J090425.10+102932.5,Q,19.8,21.2,25.38,21.22,19.79,19.44,19.38,0.65,0.04,0.02,0.02,0.05,4.16,2017A&A...597A..79P,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
659,190.356880,,41.244994,33.884089,09 04 25.43,+33 53 02.72,SDSS~J090425.43+335302.7,Q,19.1,21.1,25.21,21.54,19.67,19.3,19.13,0.84,0.06,0.03,0.02,0.05,4.044,2007AJ....134..102S,2017A&A...597A..79P,,,0.132*,,,,,,,,,,,,,,,,,,
660,163.749841,,41.035297,53.844135,09 04 40.64,+53 50 38.88,SDSS~J090440.64+535038.8,Q,18.7,21.6,23.76,21.4,19.71,19.22,19.09,0.59,0.04,0.02,0.03,0.04,4.302,2005AJ....130..367S,2017A&A...597A..79P,,,0.205*,,,,,,,,,,,,,,,,,,
661,179.557618,,41.943539,41.985008,09 04 42.51,+41 59 06.03,SDSS~J090442.50+415906.0,Q,19.7,21.2,24.15,21.18,19.67,19.35,19.37,1.05,0.04,0.02,0.02,0.06,4.089,2005AJ....130..367S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
662,182.751442,,41.908052,39.609088,09 04 57.11,+39 36 32.72,SDSS~J090457.11+393632.7,QR,21.2,22.6,23.99,22.6,21.16,20.87,20.88,0.73,0.1,0.04,0.05,0.17,4.1,2014A&A...563A..54P,2017A&A...597A..79P,,FIRST J090457.0+393632,1.64,,,,,,,,,,,,,,,,,,
663,201.011018,,39.823605,25.671730,09 05 29.52,+25 40 18.23,SDSS~J090529.51+254018.2,Q,20.9,22.7,24.44,22.72,20.87,20.15,20,0.85,0.14,0.04,0.03,0.07,4.293,2017A&A...597A..79P,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
664,229.977172,,29.314659,-0.241789,09 05 32.15,-00 14 30.44,SDSS~J090532.14-001430.4,Q,19.8,22.1,24.6,22.1,19.84,19.74,19.67,0.79,0.08,0.02,0.02,0.06,4.259,2005AJ....130..367S,2017A&A...597A..79P,,,0.155*,,,,,,,,,,,,,,,,,,
665,226.773741,,31.032276,3.016333,09 05 44.65,+03 00 58.8,J0905+0300,Q,++,++,23.78,24.62,23.28,21.44,20.89,0.71,0.56,0.35,0.1,0.25,6.27,2018PASJ...70S..35M,2018PASJ...70S..35M,,,0.137*,,,,,,,,,,,,,,,,,,
666,211.900427,,37.159615,16.750215,09 06 09.82,+16 45 00.78,SDSS~J090609.81+164500.7,Q,20.6,22.3,24.83,22.33,20.55,20.14,19.89,0.72,0.08,0.03,0.03,0.08,4.055,2010AJ....139.2360S,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
