# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
#
# Results of Query: Database WSERV1000v20180716 15/10/18 22:09
# SELECT qso.qsoName, qso.ra, qso.dec, aver.apertureID, aver.aperJky3, 
# aver.aperJky3Err, aver.sumWeight, aver.ppErrBits, m.mjdObs, 
# m.filterID, remeas.aperJky3, remeas.aperJky3Err, w.weight, 
# remeas.ppErrBits, m.project FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasAver as aver, 
# wserv1000MapRemeasurement as remeas, MapProvenance as v, 
# wserv1000MapAverageWeights as w, MapFrameStatus as mfs, Multiframe as 
# m WHERE qso.qsoID=ma.objectID and ma.apertureID=aver.apertureID and 
# aver.apertureID=remeas.apertureID and aver.catalogueID=v.combicatID 
# and v.avSetupID=1 and v.catalogueID=remeas.catalogueID and 
# w.combicatID=v.combicatID and w.catalogueID=v.catalogueID and 
# w.apertureID=aver.apertureID and mfs.catalogueID=remeas.catalogueID 
# and m.multiframeID=mfs.multiframeID and mfs.programmeID=10999 and 
# mfs.mapID=1 order by v.combicatID, m.mjdObs
# Column Headers at start of file AND below
#
# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.774167E-006,+7.166948E-007,   +100.000000,          0,  +5.6160479E004,   2,+1.774167E-006,+7.166948E-007,   +100.000000,          0,                                                        U/12B/K1
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+7.534697E-005,+9.519477E-007,   +100.000000,          0,  +5.6160529E004,   2,+7.534697E-005,+9.519477E-007,   +100.000000,          0,                                                        U/12B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.331077E-006,+5.168559E-007,   +200.000000,          0,  +5.6183344E004,   2,+4.798079E-006,+7.059972E-007,   +100.000000,          0,                                                        U/12B/K2
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.331077E-006,+5.168559E-007,   +200.000000,          0,  +5.6183407E004,   2,+5.946685E-006,+7.587383E-007,   +100.000000,          0,                                                        U/12B/K2
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+7.334130E-005,+9.444696E-007,   +100.000000,          0,  +5.6183443E004,   2,+7.334130E-005,+9.444696E-007,   +100.000000,          0,                                                        U/12B/K2
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,-3.220537E-007,+7.425227E-007,   +100.000000,          0,  +5.6183484E004,   2,-3.220537E-007,+7.425227E-007,   +100.000000,          0,                                                        U/12B/K2
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,+3.867702E-006,+3.401366E-006,   +100.000000,          0,  +5.4400340E004,   3,+3.867702E-006,+3.401366E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5C
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+2.469984E-006,+4.035667E-006,   +100.000000,          0,  +5.5052397E004,   3,+2.469984E-006,+4.035667E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+7.337305E-006,+3.551011E-006,   +100.000000,          0,  +5.5052398E004,   3,+7.337305E-006,+3.551011E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.679188E-005,+3.009406E-006,   +100.000000,          0,  +5.5053473E004,   3,+9.679188E-005,+3.009406E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.874771E-006,+4.739716E-007,   +400.000000,          0,  +5.5085291E004,   3,+4.734222E-006,+8.880382E-007,   +100.000000,          0,                                                        U/09B/K1
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,+3.718006E-006,+3.773776E-007,   +400.000000,          0,  +5.5085301E004,   3,+3.592107E-006,+7.215835E-007,   +100.000000,          0,                                                        U/09B/K1
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,+3.718006E-006,+3.773776E-007,   +400.000000,          0,  +5.5085314E004,   3,+3.431076E-006,+6.914851E-007,   +100.000000,          0,                                                        U/09B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.874771E-006,+4.739716E-007,   +400.000000,          0,  +5.5085324E004,   3,+6.117832E-006,+7.975322E-007,   +100.000000,          0,                                                        U/09B/K1
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,+3.718006E-006,+3.773776E-007,   +400.000000,          0,  +5.5085377E004,   3,+2.957555E-006,+8.987147E-007,   +100.000000,          0,                                                        U/09B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.874771E-006,+4.739716E-007,   +400.000000,          0,  +5.5085398E004,   3,+3.822627E-006,+1.506228E-006,   +100.000000,          0,                                                        U/09B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.874771E-006,+4.739716E-007,   +400.000000,          0,  +5.5085418E004,   3,+3.753473E-006,+9.243522E-007,   +100.000000,          0,                                                        U/09B/K1
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,+3.718006E-006,+3.773776E-007,   +400.000000,          0,  +5.5085440E004,   3,+4.724579E-006,+7.512759E-007,   +100.000000,          0,                                                        U/09B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5445379E004,   3,+5.163044E-006,+7.753995E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5445450E004,   3,+6.183413E-006,+7.287330E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5445482E004,   3,+5.441355E-006,+7.657521E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5445507E004,   3,+7.085129E-006,+8.317720E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5446347E004,   3,+6.052063E-006,+1.054774E-006,   +100.000000,          0,                                                        U/10B/K1
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+4.190078E-007,+4.704513E-007,   +400.000000,          0,  +5.5446366E004,   3,+7.490255E-007,+8.879561E-007,   +100.000000,          0,                                                        U/10B/K1
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+4.190078E-007,+4.704513E-007,   +400.000000,          0,  +5.5446388E004,   3,-1.167433E-007,+9.389446E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5446407E004,   3,+6.484710E-006,+1.103478E-006,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5446434E004,   3,+3.905427E-006,+1.103207E-006,   +100.000000,          0,                                                        U/10B/K1
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+4.190078E-007,+4.704513E-007,   +400.000000,          0,  +5.5446444E004,   3,+5.150679E-007,+9.448479E-007,   +100.000000,          0,                                                        U/10B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+5.814390E-006,+3.161658E-007,   +800.000000,          0,  +5.5446499E004,   3,+5.804244E-006,+1.143236E-006,   +100.000000,          0,                                                        U/10B/K1
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+4.190078E-007,+4.704513E-007,   +400.000000,          0,  +5.5446509E004,   3,+5.009062E-007,+1.002238E-006,   +100.000000,          0,                                                        U/10B/K1
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.128658E-005,+5.767508E-007,   +500.000000,          0,  +5.5527183E004,   3,+9.764049E-005,+1.831958E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.128658E-005,+5.767508E-007,   +500.000000,          0,  +5.5527257E004,   3,+9.047350E-005,+1.071398E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.128658E-005,+5.767508E-007,   +500.000000,          0,  +5.5527290E004,   3,+9.070412E-005,+9.831926E-007,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.128658E-005,+5.767508E-007,   +500.000000,          0,  +5.5529202E004,   3,+8.733347E-005,+1.890487E-006,   +100.000000,          0,                                                        U/10B/K2
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+9.128658E-005,+5.767508E-007,   +500.000000,          0,  +5.5529276E004,   3,+9.228825E-005,+1.382997E-006,   +100.000000,          0,                                                        U/10B/K2
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5836343E004,   3,+1.345214E-006,+7.993460E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5836352E004,   3,-8.904694E-007,+8.060083E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5836362E004,   3,+7.950060E-007,+8.542074E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5836371E004,   3,+5.692041E-007,+8.052570E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5840271E004,   3,-4.138458E-007,+9.342892E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5840280E004,   3,-7.102483E-007,+8.690391E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5840289E004,   3,-8.600596E-007,+8.537337E-007,   +100.000000,          0,                                                        U/11B/K4
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.933503E-007,+3.043784E-007,   +800.000000,          0,  +5.5840299E004,   3,+2.117063E-006,+1.034155E-006,   +100.000000,          0,                                                        U/11B/K4
